cycle,nom_foyer,type_repas,nom_plat,cout,justification,magasin,salle_sport,achat,alertes
2,Foyer Sans Porc,petit_dejeuner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Sans Porc,dejeuner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Sans Porc,diner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Sans Porc,petit_dejeuner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Sans Porc,dejeuner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Sans Porc,diner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Sans Porc,petit_dejeuner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Sans Porc,dejeuner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Sans Porc,diner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Sans Porc,petit_dejeuner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Sans Porc,dejeuner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Sans Porc,diner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Sans Porc,petit_dejeuner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Sans Porc,dejeuner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Sans Porc,diner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Vegan,petit_dejeuner,Tsaramaso,8000.0,Stock suffisant | culture:11/35 > budget:11 > historique:7 > nutrition:6,,,false,0
2,Foyer Vegan,dejeuner,Ravitoto aux champignons,11000.0,Stock suffisant | culture:11/35 > budget:11 > historique:6 > nutrition:5,,,false,0
2,Foyer Vegan,diner,Lasary voatabia,5000.0,Achat requis (citron) @ Epicerie Isotry | culture:11/35 > budget:11 > historique:5 > nutrition:4,Epicerie Isotry,,true,0
2,Foyer Vegan,petit_dejeuner,Smoothie vert,6000.0,Achat requis (epinard) @ Epicerie Isotry | culture:11/35 > budget:5 > historique:3 > nutrition:2,Epicerie Isotry,,true,0
2,Foyer Vegan,dejeuner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Vegan,diner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Vegan,petit_dejeuner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Vegan,dejeuner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Vegan,diner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Vegan,petit_dejeuner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Vegan,dejeuner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Vegan,diner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Vegan,petit_dejeuner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Vegan,dejeuner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Vegan,diner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Vegan,petit_dejeuner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Vegan,dejeuner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Vegan,diner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Vegan,petit_dejeuner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Vegan,dejeuner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Vegan,diner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Defaut,petit_dejeuner,Lasary voatabia,5000.0,Achat requis (citron) @ SuperU Andraharo | culture:35/35 > budget:35 > historique:30 > nutrition:22,SuperU Andraharo,,true,0
2,Foyer Defaut,dejeuner,Tsaramaso,8000.0,Achat requis (haricot) @ Epicerie Isotry | culture:35/35 > budget:35 > historique:29 > nutrition:21,Epicerie Isotry,,true,0
2,Foyer Defaut,diner,Kitoza grille,17000.0,Achat requis (boeuf_seche) @ SuperU Andraharo | culture:35/35 > budget:35 > historique:28 > nutrition:20,SuperU Andraharo,,true,0
2,Foyer Defaut,petit_dejeuner,Cereales lait,4000.0,Achat requis (cereales,lait) @ SuperU Andraharo | culture:35/35 > budget:35 > historique:27 > nutrition:19,SuperU Andraharo,,true,0
2,Foyer Defaut,dejeuner,Salade composee,7000.0,Achat requis (laitue,concombre) @ SuperU Andraharo | culture:35/35 > budget:31 > historique:23 > nutrition:15,SuperU Andraharo,,true,0
2,Foyer Defaut,diner,Riz legumes sautes,8000.0,Achat requis (carotte,haricot_vert) @ Shoprite Analakely | culture:35/35 > budget:16 > historique:10 > nutrition:6,Shoprite Analakely,,true,0
2,Foyer Defaut,petit_dejeuner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Defaut,dejeuner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Defaut,diner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Defaut,petit_dejeuner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Defaut,dejeuner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Defaut,diner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Defaut,petit_dejeuner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Defaut,dejeuner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Defaut,diner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Defaut,petit_dejeuner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Defaut,dejeuner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Defaut,diner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Defaut,petit_dejeuner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Defaut,dejeuner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Defaut,diner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,0
2,Foyer Malbouffe,petit_dejeuner,Saosisy sy oeuf,5000.0,Achat requis (saucisse_porc) @ SuperU Andraharo | culture:35/35 > budget:35 > historique:25 > nutrition:8,SuperU Andraharo,,true,2
2,Foyer Malbouffe,dejeuner,Nuggets poulet,5500.0,Achat requis (chapelure) @ SuperU Andraharo | culture:35/35 > budget:35 > historique:24 > nutrition:7,SuperU Andraharo,,true,2
2,Foyer Malbouffe,diner,Chips et soda,2000.0,Achat requis (chips,soda) @ Shoprite Analakely | culture:35/35 > budget:35 > historique:23 > nutrition:6,Shoprite Analakely,,true,2
2,Foyer Malbouffe,petit_dejeuner,Frites mayo,3500.0,Achat requis (pomme_de_terre,mayonnaise) @ SuperU Andraharo | culture:35/35 > budget:35 > historique:22 > nutrition:5,SuperU Andraharo,,true,2
2,Foyer Malbouffe,dejeuner,Pizza fromage,6000.0,Achat requis (farine,fromage) @ SuperU Andraharo | culture:35/35 > budget:35 > historique:21 > nutrition:4,SuperU Andraharo,,true,2
2,Foyer Malbouffe,diner,Pain beurre confiture,2000.0,Achat requis (pain,beurre,confiture) @ SuperU Andraharo | culture:35/35 > budget:35 > historique:20 > nutrition:3,SuperU Andraharo,,true,2
2,Foyer Malbouffe,petit_dejeuner,Hot dog,4500.0,Achat requis (pain,saucisse_porc,moutarde) @ SuperU Andraharo | culture:35/35 > budget:35 > historique:19 > nutrition:2,SuperU Andraharo,,true,2
2,Foyer Malbouffe,dejeuner,Burger classic,7000.0,Achat requis (pain,boeuf,fromage,sauce) @ Shoprite Analakely | culture:35/35 > budget:35 > historique:18 > nutrition:1,Shoprite Analakely,,true,2
2,Foyer Malbouffe,diner,Lasary voatabia,2500.0,Achat requis (citron) @ SuperU Andraharo | culture:35/35 > budget:35 > historique:17 > nutrition:17,SuperU Andraharo,,true,2
2,Foyer Malbouffe,petit_dejeuner,Tsaramaso,4000.0,Achat requis (haricot) @ Epicerie Isotry | culture:35/35 > budget:35 > historique:16 > nutrition:16,Epicerie Isotry,,true,2
2,Foyer Malbouffe,dejeuner,Kitoza grille,8500.0,Achat requis (boeuf_seche) @ SuperU Andraharo | culture:35/35 > budget:35 > historique:15 > nutrition:15,SuperU Andraharo,,true,2
2,Foyer Malbouffe,diner,Cereales lait,2000.0,Achat requis (cereales,lait) @ SuperU Andraharo | culture:35/35 > budget:35 > historique:14 > nutrition:14,SuperU Andraharo,,true,2
2,Foyer Malbouffe,petit_dejeuner,Salade composee,3500.0,Achat requis (laitue,concombre) @ SuperU Andraharo | culture:35/35 > budget:28 > historique:10 > nutrition:10,SuperU Andraharo,,true,2
2,Foyer Malbouffe,dejeuner,Riz legumes sautes,4000.0,Achat requis (carotte,haricot_vert) @ Shoprite Analakely | culture:35/35 > budget:14 > historique:4 > nutrition:4,Shoprite Analakely,,true,2
2,Foyer Malbouffe,diner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,2
2,Foyer Malbouffe,petit_dejeuner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,2
2,Foyer Malbouffe,dejeuner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,2
2,Foyer Malbouffe,diner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,2
2,Foyer Malbouffe,petit_dejeuner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,2
2,Foyer Malbouffe,dejeuner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance,,,false,2
2,Foyer Malbouffe,diner,ECHEC_ARBITRAGE,0.0,Budget insuffisant meme avec tolerance | ALERTE nutrition + salle: Dojo Mahamasina (chemin=20.801194887159518),,Dojo Mahamasina (chemin=20.801194887159518),false,2
